introgression_tract,species_tree_tract
0.0383817427385892,0.0511284318287575
0.0689591078066914,0.0708370635631154
0.0297575312270389,0.0706262763784887
0.0240863787375415,0.0502283105022831
0.0319148936170212,0.0623468887800097
0.0259740259740259,0.0485781990521327
0.0313825275657336,0.0634309193631227
0.0369047619047619,0.0689535689535689
0.029572564612326,0.0608169785486079
0.0270935960591133,0.0552995391705069
0.0513126491646778,0.0318102949681897
0.024024024024024,0.0555698151950718
0.0138966092273485,0.0585917987375686
0.0285008237232289,0.0650998336106489
0.0371698113207547,0.0668695159920747
0.0105363984674329,0.0576190476190476
0.0303571428571428,0.0667578856402131
0.0478128179043743,0.0776484093145293
0.0619180633147113,0.0690274894952665
0.0672333848531684,0.064597846738442
0.0753191489361702,0.0940092165898617
0.0604196816208393,0.0705448014368389
0.0751724137931034,0.0035587188612099
0.0527777777777777,0.0543478260869565
0.0790931989924433,0.0551408211740753
0.0518030910131654,0.06645056726094
0.052615933412604,0.0517653305017255
0.0605206073752711,0.0638424821002386
0.0507836352534093,0.0666508859732179
0.0597098214285714,0.0720800235363342
0.0520446096654275,0.0755805129761724
0.0228957697339729,0.060909538663602
0.0574514715090795,0.0538858530661809
0.0606425702811245,0.0592686002522068
0.0407725321888412,0.0681844380403458
0.0224694589877835,0.0529064486830154
0.0311850311850311,0.018450184501845
0.0596514745308311,0.0558823529411764
0.0480512546716497,0.0548159749412686
0.0422680412371134,0.0566985645933014
0.0572129137719656,0.0674044265593561
0.0692090395480226,0.0289109613338063
0.0506012024048096,0.0702702702702702
0.0690121786197564,0.0425669835782195
0.068230277185501,0.036537454164484
0.040913921360255,0.0874689826302729
0.0258560447239692,0.0621418044866546
0.0605131065253764,0.0626268091437846
0.0556165386022685,0.077268378835823
0.0514455782312925,0.0678895213999578
0.0556438791732909,0.0583333333333333
0.0703213610586011,0.0726299694189602
0.0646298472385428,0.0631074799267502
0.0247629083245521,0.0668725997662381
0.0694968553459119,0.0321428571428571
0.0451219512195121,0.0717771451809678
0.060670045045045,0.0767924528301886
0.0462668784749801,0.0583313411427205
0.041604384653712,0.0611168562564632
0.0609796186719263,0.0292260692464358
0.0531628532974428,0.0639367816091954
0.0411271896420411,0.0513513513513513
0.0221414408460013,0.0586543990799309
0.0315930988124579,0.0548861228813559
0.0980707395498392,0.0184210526315789
0.041920731707317,0.0198089847895295
0.0625,0.0464438994481912
0.0596420081107537,0.0552970651395848
0.0499487704918032,0.0697505800464037
0.0172106824925816,0.088455772113943
0.0293139921426412,0.0564102564102564
0.0533333333333333,0.0520548904291815
0.0505982053838484,0.0485347985347985
0.036472148541114,0.0874959190336271
0.0147213459516298,0.064631813834874
0.0279878971255673,0.0725190839694656
0.0847607796810395,0.0
0.0587550901687027,0.041259982253771
0.0911062906724512,0.0722601872943558
0.0623409669211195,0.0638557897952948
0.052466718872357,0.0520247469066366
0.0570231958762886,0.0534557235421166
0.0177404295051353,0.0688502673796791
0.0573158165893869,0.0661059049339505
0.0547409579667644,0.0530731435987763
0.0519480519480519,0.049512987012987
0.0080645161290322,0.0666186532229024
0.0309873949579831,0.0415178571428571
0.0504115226337448,0.0153403643336529
0.0276134122287968,0.0572963294538943
0.02868068833652,0.0176194205168363
0.0193208430913348,0.0360050093926111
0.0765625,0.0127118644067796
0.0585215605749486,0.0684706397896582
0.0499681731381285,0.0837666088965915
0.0386740331491712,0.0540298507462686
0.0700169395821569,0.0451404882542607
0.0383966244725738,0.0187573270808909
0.0502252252252252,0.0556338028169014
0.0297117516629711,0.0504288671990535
0.024074074074074,0.0663479838888151
0.073268921095008,0.061603823685608
0.0199530516431924,0.0621288259479214
0.0346045197740113,0.0763585259212991
0.024390243902439,0.0192307692307692
0.0165505226480836,0.020336605890603
0.0240024554941682,0.0547337278106508
0.0502369668246445,0.0515625
0.0455373406193078,0.0658421877721651
0.0049504950495049,0.0632911392405063
0.0260263929618768,0.0639704452654092
0.0694838343732274,0.0298613579808034
0.0009310986964618,0.0287081339712918
0.0483810941570524,0.0543761638733705
0.070102751077229,0.0747955747955747
0.0445062586926286,0.0743990843189622
0.0332068311195445,0.0384615384615384
0.0112456747404844,0.0584750128799587
0.0269299820466786,0.0319426336375488
0.0395201129146083,0.0142045454545454
0.0148005148005148,0.0805305542396968
0.0201026518391787,0.0560716655607166
0.0535331905781584,0.0196078431372549
0.0677966101694915,0.0552243615564327
0.0263157894736842,0.0690860491415647
0.0348837209302325,0.0622857994337654
0.0254169976171564,0.0719282903366856
0.0240572171651495,0.0503875968992248
0.0746887966804979,0.0663068619892058
0.0341207349081364,0.0415322580645161
0.0269953051643192,0.0091533180778032
0.026475279106858,0.0282828282828282
0.0206407886629698,0.0268941584731058
0.0595296423321901,0.0744444444444444
0.0279227557411273,0.0689770915498867
0.0802010489510489,0.0565157150149493
0.050608407079646,0.0767299107142857
0.0602623183268344,0.036114221724524
0.0535135135135135,0.0408024942388504
0.0890603085553997,0.0
0.0167464114832535,0.0596068484464172
0.0380493033226152,0.0505590185020283
0.053405193532582,0.0099009900990099
0.0446729602157788,0.064556331006979
0.0375260597637248,0.0674570727718724
0.0502092050209205,0.0221130221130221
0.0371198568872987,0.026046986721144
0.0391198044009779,0.0282412367977958
0.0599236641221374,0.020735524256651
0.0651778758763957,0.0361155698234349
0.0621141975308641,0.0433460076045627
0.0674255691768826,0.070614763826252
0.044,0.0669476573220937
0.0561978163134232,0.0278592375366568
0.0671410090556274,0.0491360691144708
0.0713501646542261,0.0633147113594041
0.0385026737967914,0.0622791519434628
0.0657051282051282,0.0706740442655935
0.0510204081632653,0.0631372549019607
0.0654629629629629,0.0062893081761006
0.0380507343124165,0.0429137323943661
0.0285868392664509,0.0448717948717948
0.0154986522911051,0.0584016393442623
0.0384431709646609,0.0650975402883799
0.0374269005847953,0.0136054421768707
0.0264650283553875,0.0529458598726114
0.0349293563579277,0.0661512027491409
0.0376569037656903,0.0517131979695431
0.0457256461232604,0.0641579272054287
0.0420974889217134,0.0421686746987951
0.057707203718048,0.0108108108108108
0.0471976401179941,0.0513307984790874
0.0408093278463648,0.0597817851189574
0.0305989583333333,0.0680054769511638
0.0370117454247473,0.0485294117647058
0.0006518904823989,0.0375687232742822
0.0695158236407898,0.034071906354515
0.078236493374108,0.0560077754829303
0.0557355800388852,0.0682113469034214
0.0702314445331205,0.0649303275698548
0.0483271375464684,0.0521211275467485
0.0348837209302325,0.062955126943515
0.0259842519685039,0.0677199642697632
0.0268456375838926,0.0640857694429123
0.0674523570712136,0.0500197316495659
0.0694444444444444,0.0556038227628149
0.0501038421599169,0.0643091847911125
0.0605362379555927,0.0471353108492482
0.079975825946817,0.0422214435879467
0.0251968503937007,0.0591430800089146
0.0284368457780879,0.038751887267237
0.0198928844682478,0.0737420474262579
0.0616570327552986,0.0677647058823529
0.044987922705314,0.0425963488843813
0.0331781140861466,0.0369515011547344
0.0469745222929936,0.0612255568336296
0.0588878475476413,0.0669804145274767
0.0686030741410488,0.0679468242245199
0.0481983369263935,0.0612090782921054
0.0374878286270691,0.0606816885339418
0.0342042755344418,0.0379888268156424
0.0354894104178591,0.0151296829971181
0.026378896882494,0.029126213592233
0.044524236983842,0.0389676456623482
0.0334608030592734,0.0127695800227014
0.0300546448087431,0.0470219435736677
0.0556503198294243,0.0468178493050475
0.0410224438902743,0.0625852195254976
0.0641338871243586,0.0418441874619598
0.0492642354446577,0.0286186020913593
0.0537688442211055,0.0194975628046494
0.044378698224852,0.0567129629629629
0.0546325878594249,0.0660497766432673
0.0344990548204158,0.0663880710418843
0.0520425293788472,0.0677778625371881
0.0375514403292181,0.0416434540389972
0.0083643122676579,0.0370170709793351
0.0439688715953307,0.0348751835535976
0.0366079703429101,0.025531914893617
0.0513465522343888,0.0389812495255446
0.0475252611748587,0.0496495327102803
0.0422885572139303,0.0501569365976145
0.0413479923518164,0.0693237849260389
0.045582329317269,0.0260492040520984
0.0392405063291139,0.0508541392904073
0.0536616161616161,0.0647312968998711
0.012,0.0611510791366906
0.0797687861271676,0.0483271375464684
0.0772321428571428,0.0529087261785356
0.0071301247771836,0.0478534856242615
0.0,0.0278571428571428
0.0725388601036269,0.0620596205962059
0.0731868131868132,0.0
0.0221088435374149,0.0601927809680065
0.0512740832815413,0.0330900243309002
0.0516304347826086,0.0474137931034482
0.0270506108202443,0.0298507462686567
0.0043802014892685,0.0108695652173913
0.03690036900369,0.0704933364507832
0.0378501135503406,0.0614302015975656
0.0510385756676557,0.0503664431623265
0.0501497005988023,0.0499751367478866
0.0428027901077996,0.063847055640725
0.0457263454097784,0.0653320918684047
0.0535838552540013,0.0660760636497009
0.0222482435597189,0.0700982209043736
0.0636792452830188,0.0659714350487417
0.0150829562594268,0.0669847506782673
0.0267396907216494,0.0411561420043983
0.0345830639948287,0.0380889837465112
0.0248447204968944,0.053475935828877
0.0497032640949554,0.0686775732788002
0.0689060010621348,0.0649095871716137
0.0434644670050761,0.0692687890681785
0.0540069686411149,0.0678163146677
0.0260311020960108,0.0723684210526315
0.048306148055207,0.0649135069019744
0.0509533201840894,0.0771037581699346
0.0583437892095357,0.0585106382978723
0.0870416518333926,0.0578904829258436
0.0373443983402489,0.0495432185523541
0.0483641536273115,0.0408163265306122
0.108695652173913,0.065981279729937
0.0479508196721311,0.0632560483870967
0.0300893276915843,0.0588522827255841
0.04903078677309,0.0643248175182481
0.0260467380720545,0.0614818707304256
0.0639763779527559,0.0683521370336819
0.0484340859431901,0.044512663085188
0.020931326434619,0.006269592476489
0.0564066852367688,0.0431572969903463
0.0697743467933491,0.0577141928141765
0.0362021857923497,0.0716985326811916
0.109391124871001,0.0431309904153354
0.0480549199084668,0.0385532591414944
0.0345323741007194,0.059793111287939
0.0612565445026178,0.0505617977528089
0.0444111776447105,0.0311284046692607
0.0559701492537313,0.0470588235294117
0.0542588042588042,0.0426380368098159
0.0602899575671852,0.0326086956521739
0.0690874035989717,0.0612128146453089
0.0518509729473184,0.025
0.029004329004329,0.0026525198938992
0.0412815773259396,0.0241312741312741
0.0469412477286493,0.0400317082837891
0.018543956043956,0.0064935064935064
0.0571236559139784,0.0599254812668184
0.0436081242532855,0.0402864816472694
0.0316946959896507,0.056282722513089
0.0,0.0043103448275862
0.081275720164609,0.0610837438423645
0.0336174242424242,0.0306122448979591
0.0285505124450951,0.0174190382728164
0.0638930163447251,0.0706727135298563
0.0084400465657741,0.0
0.050287356321839,0.0223509933774834
0.0477064220183486,0.041871921182266
0.0600552231937413,0.0529259896729776
0.0383339476594176,0.0578346373440473
0.0455373406193078,0.0627403005941978
0.0491164241164241,0.0587450547428466
0.0781553398058252,0.0514005092761004
0.02076209086468,0.0630260324916813
0.0226765799256505,0.0497255945451521
0.0690298507462686,0.0667098445595855
0.0134952766531713,0.0176358436606291
0.057544757033248,0.0647501636482653
0.0467997247075017,0.0767881504580003
0.0691948658109685,0.0248500428449014
0.0706018518518518,0.0694857628559286
0.0654648956356736,0.0291411042944785
0.0646130728775356,0.061901913875598
0.0422759059122695,0.0189873417721519
0.0404761904761904,0.0486807878112225
0.0406779661016949,0.0555305755395683
0.0524193548387096,0.0521303258145363
0.0423365487674169,0.0599484912818014
0.0310262529832935,0.0506418679874658
0.0595716198125836,0.0430671003493555
0.0410833840535605,0.0901639344262295
0.0481269510926118,0.0206213176218532
0.0420054200542005,0.0442024343369634
0.0602696272799365,0.0693389364797155
0.0264705882352941,0.0671176649437519
0.0475077881619937,0.059228650137741
0.0437270126685737,0.0607971014492753
0.0426728415481309,0.0223941368078175
0.0501821125050586,0.0
0.0157534246575342,0.0428392745465916
0.0484084880636604,0.0267724343083787
0.0506445672191528,0.0179180887372013
0.0317337461300309,0.0394811588714258
0.0336769759450171,0.0665150037915718
0.0344013490725126,0.0301925320886814
0.0593093093093093,0.0720192970365265
0.0710757998711617,0.0765535409886874
0.0530705079605761,0.0439730332522303
0.0471649484536082,0.0524017467248908
0.0353141743789576,0.0316939890710382
0.0678636640292148,0.0278745644599303
0.0426737160120845,0.0620087336244541
0.0213032581453634,0.0730187537810042
0.0364583333333333,0.0523012552301255
0.0449897750511247,0.0588644586696354
0.0132905591200733,0.0503407342273027
0.0164113785557986,0.0151715039577836
0.0516499282639885,0.0645396980029225
0.0086444007858546,0.0558635985583587
0.036231884057971,0.0545691287878787
0.0097402597402597,0.0579268292682926
0.0410764872521246,0.0725649224050534
0.0486577181208053,0.0623853211009174
0.0429864253393665,0.0701304753028891
0.028735632183908,0.0668256640478862
0.0214968152866242,0.0473118279569892
0.0042444821731748,0.0442073170731707
0.0549036043587594,0.0430820215410107
0.0974358974358974,0.0521094927172275
0.0215605749486652,0.0348627167630057
0.0880829015544041,0.0231436837029893
0.0652380952380952,0.0654018971542686
0.056366047745358,0.0
0.0110095554632322,0.0553147810218978
0.0198456449834619,0.055175363558597
0.0402010050251256,0.0084269662921348
0.0799656061908856,0.0242566510172143
0.0526081141328577,0.0711764705882353
0.0105263157894736,0.0510308400068154
0.0103833865814696,0.0475024485798237
0.0518867924528301,0.0582535605883726
0.0502002670226969,0.0389069013432144
0.0473944294699011,0.0
0.057057057057057,0.0484601449275362
0.0473118279569892,0.0180348258706467
0.0731382978723404,0.0165975103734439
0.0298210735586481,0.055625
0.0640877598152424,0.0360531309297912
0.0239197530864197,0.0292318150917743
0.0097529258777633,0.0125899280575539
0.0685413005272407,0.026595744680851
0.0629180979931296,0.066554054054054
0.05456570155902,0.005813953488372
0.0143014301430143,0.0346003898635477
0.0289855072463768,0.0144609991235758
0.0396039603960396,0.0667084425202233
0.0392441860465116,0.0754398436111604
0.0231700895208004,0.0564118372379778
0.0234604105571847,0.0307262569832402
0.0525990099009901,0.0394922425952045
0.0869565217391304,0.0680731019256715
0.0587188612099644,0.0648218347232752
0.0510548523206751,0.0585106382978723
0.0435706695005313,0.064476131432114
0.0510170056685561,0.038354898336414
0.0190268247036805,0.0598923283983849
0.0450324976787372,0.047103155911446
0.0395821071218363,0.0534204458109146
0.0198976691301876,0.0346876197776926
0.0542264752791068,0.0631219512195122
0.0523255813953488,0.0624534207780593
0.0573770491803278,0.0528525561867127
0.0246734397677793,0.0
0.0165876777251184,0.0513268156424581
0.1054216867469879,0.0167286245353159
0.0102131438721136,0.0625771076079506
0.0160163075131042,0.0553890768487191
0.0320870535714285,0.0244360902255639
0.0056925996204933,0.0451346389228886
0.0342381246144355,0.029369108049311
0.0016863406408094,0.0620489350466467
0.0482815057283142,0.0530666666666666
0.0317052270779777,0.0546533416614615
0.0440251572327044,0.0538854225751559
0.034130893736805,0.0142566191446028
0.0476907630522088,0.018450184501845
0.0148992112182296,0.0310202205882352
0.0788704965920155,0.056522869022869
0.0789860396767083,0.046089850249584
0.0523776705720192,0.048747591522158
0.0433369447453954,0.0795964125560538
0.0282861896838602,0.0619312436804853
0.0129375951293759,0.054229934924078
0.004360465116279,0.0533049040511727
0.0107632093933463,0.0830223880597015
0.0431922196796338,0.0635735788914467
0.0193850267379679,0.0496240601503759
0.0524547803617571,0.0299369747899159
0.0301204819277108,0.030207468879668
0.0247568523430592,0.0324842587292501
0.0615384615384615,0.0
0.0221238938053097,0.0282485875706214
0.0387133504127526,0.0221774193548387
0.0660965794768611,0.0583941605839416
0.0722826086956521,0.064423133494146
0.0223097112860892,0.0557768924302788
0.0105820105820105,0.0585765693722511
0.0539752005835156,0.0515235457063711
0.0217821782178217,0.0531998122359568
0.0290456431535269,0.040895061728395
0.1116883116883116,0.0546246648793565
0.0363636363636363,0.0190636389122511
0.0194319880418535,0.0338312829525483
0.0478468899521531,0.0526548672566371
0.0389048991354466,0.0206135480288728
0.0489500567536889,0.0302233902759526
0.0485664131070801,0.0478536717062635
0.0299944964226747,0.0607876712328767
0.0387640449438202,0.042037186742118
0.0315101070154577,0.0216316440049443
0.0532484929671801,0.0277777777777777
0.0153313550939663,0.0300268897520167
0.0394021739130434,0.0145429362880886
0.0247422680412371,0.0319031903190319
0.0665730337078651,0.0805142083897158
0.0793499043977055,0.0579309028440542
0.0359820089955022,0.0591821183642367
0.0362573099415204,0.0570378151260504
0.0398089171974522,0.065084893339138
0.0260570304818092,0.079597010942087
0.0362742492692001,0.0779508873297565
0.0562649640861931,0.0600588550026752
0.0285923753665689,0.0830553702468312
0.0289473684210526,0.068445475638051
0.0239024390243902,0.0366424116424116
0.0439039797852179,0.0291508238276299
0.0407608695652173,0.0512797074954296
0.0450041288191577,0.0336215177713736
0.0598751418842224,0.0293668954996186
0.0507186858316221,0.0573221757322175
0.0132496513249651,0.0396182764603817
0.061386615310544,0.0377358490566037
0.0451541850220264,0.0651774434363156
0.0152027027027027,0.0628763726532058
0.0712250712250712,0.0485017497812773
0.0640243902439024,0.0439918533604887
0.0171875,0.075633498145859
0.0246457178065311,0.0465779467680608
0.0703470031545741,0.0684570646595963
0.0256673511293634,0.0545122587376108
0.0027548209366391,0.0601023017902813
0.0987341772151898,0.0726857887874837
0.034813925570228,0.0552871948006323
0.010688836104513,0.0693641618497109
0.0643382352941176,0.0535275535275535
0.0568878973786949,0.0747937183923343
0.0241610738255033,0.0658482142857142
0.0423395896988214,0.0668093735917079
0.0495145631067961,0.0630588087142677
0.0603532875368007,0.0324335490979204
0.0413870246085011,0.034375
0.0546139359698681,0.0541107382550335
0.0334928229665071,0.0513657957244655
0.0309033280507131,0.037622272385252
0.0416666666666666,0.0233853006681514
0.0423312883435582,0.0569682959048877
0.0216981132075471,0.0636912513318337
0.0374493927125506,0.0640814985211961
0.0301302931596091,0.065028901734104
0.03369140625,0.0677274581803345
0.0709046454767726,0.0366868381240544
0.023076923076923,0.0393081761006289
0.013911620294599,0.0368538608806636
0.0159322033898305,0.060331534309946
0.068503937007874,0.0592055003819709
0.059322033898305,0.0385964912280701
0.0564821834723275,0.0637322965842821
0.0493827160493827,0.0605102255956145
0.0669305505577545,0.0798319327731092
0.0359955005624297,0.0669449349815379
0.0644329896907216,0.036628945801072
0.0510139416983523,0.0632559264634736
0.0458553791887125,0.0606398809523809
0.0194805194805194,0.0650845019777058
0.0487524622455679,0.0839686573485811
0.0610041389238797,0.071917808219178
0.074585635359116,0.0580703211517165
0.0528469750889679,0.0463762898968082
0.0617458279845956,0.0664094232331437
0.0628908128908128,0.0627551853666503
0.0432811211871393,0.0274725274725274
0.0668991065591632,0.051934751033481
0.0211640211640211,0.0616264294790343
0.027205040091638,0.0611334225792057
0.0794573643410852,0.0609676007005253
0.0357894736842105,0.01931330472103
0.0112612612612612,0.0382381413359148
0.0077369439071566,0.0256776034236804
0.0203488372093023,0.0600639906922629
0.0512295081967213,0.0871271585557299
0.0385008517887563,0.06554203539823
0.0374331550802139,0.0532435740514075
0.0617217108825121,0.0308908045977011
0.0313025917199596,0.0598958333333333
0.0407623080995235,0.0563259376650818
0.052555795536357,0.0722486144101346
0.0374677002583979,0.0658044667274384
0.0289128758673862,0.0337811141841169
0.0473345588235294,0.067375552837113
0.0693916349809885,0.0151770657672849
0.0307424593967517,0.0641848523748395
0.0562950637825845,0.0560502881089575
0.0443287037037037,0.05450906522251
0.0284360189573459,0.0562802832650018
0.0177865612648221,0.0625814296881785
0.0274327122153209,0.0
0.0389894859813084,0.0264026402640264
0.0370741482965931,0.0328227571115973
0.0322376738305941,0.0657026397515528
0.0552763819095477,0.0707241347822116
0.0362595419847328,0.0056457304163726
0.0546232313260941,0.0181318681318681
0.0558698727015558,0.0469252196271694
0.0217391304347826,0.0419042189281642
0.0476626947754353,0.054467680608365
0.0674261083743842,0.0526315789473684
0.0393165228931652,0.0652476349471341
0.0529124055135615,0.0406389842855656
0.0479041916167664,0.0472086923941551
0.0376917945296864,0.0705963665086887
0.0331969076853115,0.0149253731343283
0.0306193458594293,0.0183175033921302
0.0377237851662404,0.0612151667428049
0.0725938009787928,0.0729269022087409
0.0339047138895891,0.0636195182211241
0.0513039760581445,0.0649717514124293
0.0475,0.0622429228163561
0.0415030846887268,0.0534296763688174
0.0574673090158293,0.0692763157894736
0.029296875,0.0742574257425742
0.0736795383932534,0.0720121028744326
0.0581896551724137,0.0662593984962406
0.0543024227234753,0.0703871292106586
0.0432952495490078,0.0579217765992708
0.0453595317725752,0.0697184447423865
0.0425812115891132,0.0513823403343334
0.0456431535269709,0.0690758572099577
0.0450075642965204,0.0580487804878048
0.0195632393084622,0.0304754164973587
0.0501949317738791,0.0739040624282763
0.05747856462369,0.0517355737342471
0.0277280858676207,0.0553338449731389
0.0468992248062015,0.0394871794871794
0.0637065637065637,0.0528659059428797
0.0769230769230769,0.0437595129375951
0.0207156308851224,0.0648270398732506
0.0731926358329591,0.0720511330621731
0.0494105843992977,0.0701976685250887
0.0572519083969465,0.0630242764290872
0.0468505986465382,0.0740762058247956
0.0339285714285714,0.0656167979002624
0.0497448979591836,0.0699316628701594
0.0559045226130653,0.0644186046511628
0.0220588235294117,0.0581949360196025
0.056640625,0.0567375886524822
0.0422932330827067,0.0604289224811974
0.0340253748558246,0.0544753603754609
0.0333333333333333,0.0457163426925845
0.0320623916811091,0.0554663813090779
0.0015060240963855,0.0642250530785562
0.0364667747163695,0.0725875686813186
0.0580985915492957,0.0395408163265306
0.025305410122164,0.064532203812134
0.0568285976168652,0.0720962517353077
0.0758116303960042,0.0172591447707367
0.0326370757180156,0.0683354457118715
0.0627789348408211,0.0635707267056863
0.0520955738347042,0.0401301518438177
0.056390977443609,0.0519571295433364
0.0340729001584786,0.0705751391465677
0.0317060895822848,0.0741603920162543
0.0268065268065268,0.0530537573881227
0.0751424501424501,0.0626599829351535
0.0459038490339973,0.0529718975379258
0.0482195845697329,0.0565097904500171
0.0460081190798376,0.0579621304999318
0.0231431646932185,0.0515202702702702
0.0313725490196078,0.0677159590043923
0.0125954198473282,0.0737285034760336
0.0615050651230101,0.0359281437125748
0.0550082101806239,0.0079849694692343
0.0376602564102564,0.0449401523394994
0.0046875,0.0414683888511216
0.0478927203065134,0.070219494047619
0.0521572910977607,0.0757989620322316
0.067032967032967,0.0623847238797873
0.0481444332998996,0.0707037282153099
0.0509708737864077,0.0382420971472629
0.0267745952677459,0.0496051832354727
0.0126582278481012,0.0404157043879907
0.027281746031746,0.0370433017591339
0.0408958130477117,0.0237712817218117
0.0309278350515463,0.0427276650841605
0.0277949351451513,0.035642368103101
0.0289598108747044,0.0351199216837983
0.0315408479834539,0.0544812197843064
0.0550847457627118,0.0671748762053687
0.0689655172413793,0.0696869851729818
0.0208333333333333,0.0554311310190369
0.0264452644526445,0.052263701350278
0.0547226386806596,0.0748659328252893
0.02782131661442,0.0615477145148356
0.0327868852459016,0.0540973111395646
0.0567536889897843,0.0671342685370741
0.0715935334872979,0.0595811266249398
0.0527139874739039,0.0510869565217391
0.0550757842791681,0.0753601773180642
0.0750724637681159,0.0625530110262934
0.0440104166666666,0.0656779661016949
0.0621693121693121,0.035509138381201
0.0654555314533622,0.0521730217302173
0.0681167716084716,0.0820440693858415
0.0602175602175602,0.0452695829094608
0.053801811693659,0.0568454763811048
0.044529262086514,0.0
0.035840188014101,0.0447640594699418
0.044532130777903,0.0531461073586917
0.0325131810193321,0.0500515995872033
0.067556296914095,0.0639290713952403
0.0597496972143722,0.0
0.0301987767584097,0.0756744900197411
0.0634278002699055,0.0765438505448884
0.0687397708674304,0.0650355499790882
0.0604280318925723,0.0625093520873859
0.0468354430379746,0.0831617949773569
0.0323574730354391,0.0404109589041095
0.0465393794749403,0.04896331738437
0.0472043996333638,0.0439204291461779
0.0368895966029724,0.0337078651685393
0.0163934426229508,0.0465816507261778
0.0406950160036579,0.0333919156414762
0.0511067708333333,0.0481535119478638
0.0430369989722507,0.0746317727511835
0.0577403245942571,0.0738679676779996
0.0567590987868284,0.0568622973281571
0.0693769332744144,0.0631590102262491
0.0523735810113519,0.0554212386088897
0.038682772505033,0.0653109627547435
0.0416966729079648,0.0484071162598262
0.0704738760631834,0.0767161140197789
0.0510545698024774,0.0427643450018044
0.0649819494584837,0.045224541429475
0.0040650406504065,0.0623052959501557
0.0404580152671755,0.0674522174800519
0.0369807497467071,0.0548125149271554
0.0387694900969237,0.0093457943925233
0.0289912629070691,0.0553735255570118
0.0536216596343178,0.0411338962605548
0.0396491228070175,0.0292025458629726
