NW_022145594.1:4627149_4631139	6.67	20.54	6.8	14.93
NW_022145594.1:4635584_4635697	77.43	76.38	22.99	86.86
NW_022145594.1:4636360_4636416	94.07	71.38	19.71	79.91
NW_022145594.1:4637020_4637093	57.59	58.26	20.58	70.11
NW_022145594.1:4656831_4657623	84.12	66.64	20.12	87.61
NW_022145594.1:4686107_4686327	39.4	40.15	16.5	45.3
NW_022145594.1:4693869_4693871	26.0	24.5	14.5	52.5
NW_022145594.1:4695133_4695519	20.19	31.0	14.79	26.98
NW_022145594.1:4696463_4697102	37.14	36.63	18.84	24.06
NW_022145594.1:4704035_4704145	36.44	33.27	19.9	53.62
NW_022145594.1:4711746_4711787	26.44	44.78	15.46	47.59
NW_022145594.1:4712804_4712830	23.42	33.19	22.0	49.12
NW_022145594.1:4718397_4718476	22.71	14.94	14.94	41.84
NW_022145594.1:4719490_4721025	9.32	31.45	9.57	17.48
NW_022145594.1:4721154_4721188	31.65	46.38	21.38	70.91
NW_022145594.1:4728350_4728455	73.84	60.29	19.0	68.49
NW_022145594.1:4731176_4731214	42.66	31.76	22.58	28.26
NW_022145594.1:4731991_4737407	24.2	73.21	15.91	26.99
NW_022145594.1:4740065_4741322	19.48	37.74	12.67	10.17
NW_022145594.1:4743784_4743835	33.43	47.25	25.92	53.02
NW_022145594.1:4744021_4746001	23.1	29.36	14.63	21.5
NW_022145594.1:4775309_4776308	34.8	21.71	14.57	20.27
NW_022145594.1:4777055_4777234	46.39	29.63	26.36	35.19
NW_022145594.1:4782713_4782773	35.2	33.77	21.18	30.27
NW_022145594.1:4790656_4790715	59.8	62.44	18.93	78.56
NW_022145594.1:4791370_4791494	65.48	62.85	17.64	88.18
NW_022145594.1:4794001_4795712	20.43	26.59	12.63	15.35
NW_022145594.1:4892546_4892563	21.76	14.76	14.0	64.18
NW_022145594.1:4892568_4892756	23.14	9.12	10.77	68.06
NW_022145594.1:4930335_4930363	85.0	33.14	29.64	75.64
NW_022145594.1:4952953_4953577	31.52	42.32	22.82	18.2
NW_022145594.1:4961845_4962388	10.13	21.38	12.39	9.52
NW_022145594.1:4974487_4974579	31.04	28.03	35.88	22.92
NW_022145594.1:5025458_5026905	18.35	34.18	14.44	30.21
NW_022145594.1:5029198_5029546	40.97	65.02	21.55	51.53
NW_022145594.1:5034541_5040867	16.17	16.87	6.97	23.55
NW_022145594.1:5045847_5051911	32.02	27.63	10.23	32.22
NW_022145594.1:5054445_5054452	42.86	54.86	13.0	53.57
NW_022145594.1:5078513_5080774	24.13	29.55	11.2	23.39
NW_022145594.1:5091298_5091395	52.15	68.37	13.07	64.37
NW_022145594.1:5092400_5094650	36.72	30.73	8.43	24.83
NW_022145594.1:5094688_5100126	22.46	31.21	7.06	22.64
NW_022145594.1:5102383_5102470	78.71	59.74	17.0	76.46
NW_022145594.1:5115964_5116065	62.89	68.21	21.3	87.69
NW_022145594.1:5119750_5119858	85.88	51.99	21.45	93.57
NW_022145594.1:5121636_5122136	42.92	54.87	10.95	51.3
NW_022145594.1:5122302_5122321	93.32	44.74	17.95	72.74
NW_022145594.1:5160330_5163554	35.11	28.24	11.36	25.21
NW_022145594.1:5178917_5178971	27.11	45.83	23.13	52.72
NW_022145594.1:5180166_5180177	34.91	41.09	25.0	70.64
NW_022145594.1:5212155_5213625	11.52	36.58	5.11	20.21
NW_022145594.1:5216014_5217537	31.96	23.44	7.98	12.56
NW_022145594.1:5225028_5225110	46.0	48.41	14.94	42.4
NW_022145594.1:5232100_5232151	33.06	51.76	21.22	57.0
NW_022145594.1:5233384_5236608	10.94	26.84	6.59	13.27
NW_022145594.1:5236629_5236971	44.71	44.3	20.81	38.51
NW_022145594.1:5250667_5250724	57.67	55.28	17.81	44.11
NW_022145594.1:5256637_5257744	19.44	23.36	12.18	22.79
NW_022145594.1:5258638_5260098	29.31	33.53	15.07	16.7
NW_022145594.1:5260223_5260681	70.17	64.91	18.17	91.38
NW_022145594.1:5347709_5379640	9.04	18.43	7.78	29.11
NW_022145594.1:5525738_5525797	37.02	42.41	27.85	77.0
NW_022145594.1:5525926_5531638	18.9	43.11	15.71	18.54
NW_022145594.1:5532214_5532226	63.0	72.08	98.83	62.75
NW_022145594.1:5532616_5534631	30.85	45.63	19.47	34.04
NW_022145594.1:5542644_5544458	79.58	31.56	26.94	43.44
NW_022145594.1:5565631_5566798	19.54	29.9	8.38	35.81
NW_022145594.1:5571026_5571181	51.17	48.35	26.46	92.79
NW_022145594.1:5591416_5591679	27.76	12.74	6.52	7.31
NW_022145594.1:5593615_5593681	61.03	46.92	25.62	69.88
NW_022145594.1:5612068_5614330	50.95	54.71	10.24	23.05
NW_022145594.1:5614422_5615356	47.24	48.28	11.1	34.09
NW_022145594.1:5619185_5620022	44.65	45.38	15.23	35.12
NW_022145594.1:5620410_5620989	33.82	34.14	16.63	29.73
NW_022145594.1:5637197_5637402	24.16	33.81	24.31	29.67
NW_022145594.1:5643558_5643775	87.13	66.94	14.83	96.57
NW_022145594.1:5643905_5644003	65.6	50.04	13.37	69.07
NW_022145594.1:5644027_5644240	75.41	51.26	17.17	72.38
NW_022145594.1:5645007_5645063	77.09	35.43	18.34	47.57
NW_022145594.1:5645585_5645720	71.8	52.28	21.23	72.11
NW_022145594.1:5647465_5649884	24.15	11.86	12.64	14.4
NW_022145594.1:5848379_5848706	31.08	38.72	12.19	23.9
NW_022145594.1:5851715_5867880	14.69	34.19	14.36	10.87
NW_022145594.1:5873833_5881355	24.04	21.9	10.26	11.16
NW_022145594.1:5882541_5882585	6.05	22.84	21.05	28.8
NW_022145594.1:5918025_5918144	20.95	46.69	14.34	43.96
NW_022145594.1:6531003_6531361	12.57	76.47	12.45	5.95
NW_022145594.1:6532117_6532210	46.22	91.08	41.18	55.12
NW_022145594.1:6533115_6533202	37.92	69.48	30.63	45.8
NW_022145594.1:6632880_6633046	18.77	36.64	15.83	26.03
NW_022145594.1:6633747_6633782	20.06	33.74	18.83	18.66
NW_022145594.1:6640236_6640299	60.57	61.49	11.41	51.27
NW_022145594.1:6646198_6646326	43.37	53.59	22.3	70.23
NW_022145594.1:6656275_6656357	43.56	43.18	20.96	43.2
NW_022145594.1:6669522_6669568	80.74	66.76	35.8	45.07
NW_022145594.1:6669660_6670378	32.38	49.65	37.91	12.0
NW_022145594.1:6763397_6763860	14.61	16.42	7.54	29.06
NW_022145594.1:6805775_6805833	44.57	41.76	15.07	40.03
NW_022145594.1:6811478_6811717	30.13	18.77	16.56	27.29
NW_022145594.1:6848623_6858616	7.03	15.31	12.15	13.86
NW_022145594.1:6871879_6872031	37.73	50.16	50.22	67.39
NW_022145594.1:7506046_7548047	7.11	19.39	12.2	54.3
NW_022145594.1:7779408_7780825	29.39	19.37	17.29	10.13
NW_022145594.1:8471984_8473412	16.86	28.45	11.26	10.21
NW_022145594.1:8616352_8616387	29.8	30.91	27.54	46.49
NW_022145594.1:8687756_8687895	44.68	60.95	18.73	78.75
NW_022145594.1:8690778_8690859	37.9	53.27	17.17	66.48
NW_022145594.1:8696482_8697524	16.58	26.18	6.35	18.34
NW_022145594.1:8697741_8697843	13.58	24.75	9.57	27.2
NW_022145594.1:8730536_8731789	20.94	29.51	11.89	37.31
NW_022145594.1:8732479_8732510	20.87	39.26	10.94	44.48
NW_022145594.1:8732750_8735904	22.87	29.62	12.56	24.44
NW_022145594.1:8738741_8738753	53.25	43.42	31.75	55.83
NW_022145594.1:8745516_8746906	15.26	29.38	7.04	36.24
NW_022145594.1:8750602_8750619	19.53	36.29	19.94	49.0
NW_022145594.1:8752657_8753547	21.79	35.31	10.07	33.37
NW_022145594.1:8753590_8753905	27.11	42.73	19.71	47.51
NW_022145594.1:8757311_8757324	19.08	43.69	11.77	31.08
NW_022145594.1:8758480_8759576	33.15	35.62	21.92	77.16
NW_022145594.1:8767853_8768665	15.61	20.86	5.78	16.52
NW_022145594.1:8778753_8778789	19.39	55.0	20.53	55.28
NW_022145594.1:8796657_8796694	13.49	28.41	9.51	25.11
NW_022145594.1:8805776_8805939	49.03	41.91	18.58	64.83
NW_022145594.1:8809434_8809483	32.47	37.69	26.96	48.73
NW_022145594.1:8814215_8814885	34.26	45.68	13.33	60.54
NW_022145594.1:8818192_8818319	65.2	78.55	14.85	91.48
NW_022145594.1:8832139_8832465	20.17	24.01	10.94	29.0
NW_022145594.1:8839003_8839009	50.0	48.17	17.0	5.0
NW_022145594.1:8839588_8839618	37.17	29.87	26.03	59.13
NW_022145594.1:8839725_8839809	39.43	30.44	18.49	26.56
NW_022145594.1:8846224_8846352	79.2	62.4	17.28	91.88
NW_022145594.1:8846618_8846726	34.86	47.92	14.52	36.06
NW_022145594.1:8849078_8849233	23.74	57.95	14.52	62.96
NW_022145594.1:8850049_8850205	46.12	55.56	17.58	59.84
NW_022145594.1:8855767_8856009	23.09	47.84	11.21	44.74
NW_022145594.1:8856134_8856229	30.32	43.21	22.12	58.54
NW_022145594.1:8856354_8857323	26.94	23.71	7.77	22.49
NW_022145594.1:8858911_8859064	84.04	58.8	20.05	83.3
NW_022145594.1:8860771_8861203	23.23	37.07	6.27	18.2
NW_022145594.1:8864091_8864439	36.99	46.24	15.66	57.14
NW_022145594.1:8869266_8869309	51.6	42.88	11.86	49.44
NW_022145594.1:8871066_8871078	57.0	53.0	15.67	82.92
NW_022145594.1:8879076_8879238	31.23	50.21	18.8	56.66
NW_022145594.1:8888504_8889655	12.9	31.58	10.68	33.43
NW_022145594.1:8889673_8889687	26.71	50.07	14.57	39.21
NW_022145594.1:8890926_8891015	20.83	33.52	19.07	35.39
NW_022145594.1:8899961_8909393	50.31	14.44	12.76	10.77
NW_022145594.1:8911097_8911907	18.47	35.05	10.29	33.15
NW_022145594.1:8911946_8911973	28.15	40.56	14.33	70.04
NW_022145594.1:8911979_8912838	21.79	44.56	9.58	41.39
NW_022145594.1:8917675_8917721	56.37	59.67	19.91	61.0
NW_022145594.1:8917994_8919004	39.46	43.52	11.8	44.5
NW_022145594.1:8919557_8919652	31.61	28.07	9.39	33.82
NW_022145594.1:8923135_8923506	25.19	33.37	13.54	27.63
NW_022145594.1:8925862_8926576	11.2	20.14	10.85	31.27
NW_022145594.1:8927076_8927569	30.62	29.5	10.47	29.65
NW_022145594.1:8928073_8928165	51.34	59.92	15.98	72.78
NW_022145594.1:8931343_8931879	45.02	18.0	5.28	13.82
NW_022145594.1:8932152_8932182	17.63	41.73	6.77	17.93
NW_022145594.1:8944630_8944686	12.86	39.48	11.36	28.61
NW_022145594.1:8947560_8947854	38.51	43.99	21.27	45.49
NW_022145594.1:8947945_8947952	33.57	47.43	15.86	42.29
NW_022145594.1:8951276_8951563	54.25	60.92	24.68	52.46
NW_022145594.1:8952358_8952583	43.04	51.47	15.88	55.51
NW_022145594.1:8957538_8958093	60.9	56.8	15.3	65.35
NW_022145594.1:8967002_8968814	18.33	21.7	7.73	24.88
NW_022145594.1:8970895_8971000	34.66	46.1	17.85	57.71
NW_022145594.1:8971847_8972645	14.46	20.79	9.85	22.56
NW_022145594.1:8976738_8979470	17.89	29.84	11.95	26.1
NW_022145594.1:8983737_8985421	30.89	38.02	13.7	39.82
NW_022145594.1:8988606_8988763	30.08	30.84	12.83	36.57
NW_022145594.1:8997209_8998635	29.97	38.24	14.0	48.89
NW_022145594.1:9000417_9000498	9.41	42.3	12.09	68.52
NW_022145594.1:9004061_9004154	65.2	58.18	15.16	68.83
NW_022145594.1:9004156_9005255	25.53	26.19	10.29	43.36
NW_022145594.1:9007965_9008331	30.73	52.77	17.34	50.64
NW_022145594.1:9018878_9019214	18.51	39.63	13.71	54.46
NW_022145594.1:9020273_9020342	30.62	49.84	15.3	37.0
NW_022145594.1:9042812_9042891	29.04	41.11	24.05	55.16
NW_022145594.1:9049441_9049635	12.88	26.39	14.3	28.92
NW_022145594.1:9052253_9053607	21.14	29.26	9.6	52.92
NW_022145594.1:9055711_9055755	43.7	36.09	13.36	53.7
NW_022145594.1:9056476_9056688	48.01	71.44	15.8	78.48
NW_022145594.1:9060725_9061685	19.04	24.82	7.98	16.21
NW_022145594.1:9066937_9067753	47.03	50.2	21.02	39.99
NW_022145594.1:9069536_9070651	41.55	48.56	15.18	49.95
NW_022145594.1:9071086_9071710	24.53	27.05	14.03	40.77
NW_022145594.1:9074352_9074824	26.29	39.65	10.07	44.79
NW_022145594.1:9074927_9075018	46.58	51.89	20.14	58.12
NW_022145594.1:9075881_9079735	51.58	27.48	11.85	18.34
NW_022145594.1:9082896_9083097	33.26	50.41	16.37	53.86
NW_022145594.1:9083432_9083687	45.62	41.76	19.96	63.75
NW_022145594.1:9084573_9084590	34.65	41.18	12.18	71.24
NW_022145594.1:9085666_9085737	51.73	59.51	24.13	42.3
NW_022145594.1:9087665_9087753	38.81	37.08	14.25	55.43
NW_022145594.1:9096096_9096662	63.31	55.77	13.07	68.56
NW_022145594.1:9101913_9101949	24.25	33.36	12.81	22.22
NW_022145594.1:9141130_9142360	41.16	24.51	16.2	29.08
NW_022145594.1:9144773_9146115	17.33	28.38	5.05	22.27
NW_022145594.1:9147872_9149055	29.7	34.91	14.29	35.23
NW_022145594.1:9167278_9187147	20.67	50.53	16.73	58.75
NW_022145594.1:9220386_9221977	27.39	44.61	14.62	42.65
NW_022145594.1:9233130_9234889	21.13	33.66	17.11	30.69
NW_022145594.1:9236719_9237070	24.28	35.99	8.25	51.07
NW_022145594.1:9244921_9245108	10.94	20.52	16.29	33.53
NW_022145594.1:9264410_9264482	15.86	33.51	15.17	34.78
NW_022145594.1:9264547_9264553	31.17	43.83	16.83	36.67
NW_022145594.1:9266153_9266471	31.27	20.27	15.94	26.98
NW_022145594.1:9266552_9267889	34.95	36.88	16.27	36.45
NW_022145594.1:9269808_9269864	29.09	38.02	22.54	54.54
NW_022145594.1:9270034_9270255	35.45	47.72	15.78	60.76
NW_022145594.1:9279719_9280397	26.65	43.89	22.58	39.8
NW_022145594.1:9280474_9280853	30.05	44.51	19.65	35.14
NW_022145594.1:9289677_9289731	50.31	50.11	27.69	46.28
NW_022145594.1:9352814_9352856	47.9	43.9	23.83	64.31
NW_022145594.1:9472809_9472928	13.14	28.92	16.92	36.18
NW_022145594.1:9480307_9480399	32.13	35.28	20.95	69.66
NW_022145594.1:9712934_9712944	92.0	74.3	27.9	76.2
NW_022145594.1:9719852_9719882	62.0	70.5	23.67	87.77
NW_022145594.1:9727097_9727744	32.37	43.0	12.31	38.32
NW_022145594.1:9730020_9730835	22.1	27.34	8.89	12.45
NW_022145594.1:9731071_9732836	50.28	49.57	17.54	26.23
NW_022145594.1:9747500_9747743	37.63	52.58	18.2	37.28
NW_022145594.1:9753880_9754043	29.55	44.5	19.82	15.89
NW_022145594.1:9758160_9758304	44.22	43.52	17.35	24.09
NW_022145594.1:9783830_9783984	14.34	16.1	10.12	28.45
NW_022145594.1:9786975_9787042	57.1	49.7	26.13	42.6
NW_022145594.1:9793329_9793411	51.26	79.48	21.33	71.1
NW_022145594.1:9795314_9795353	72.56	70.54	19.54	74.9
NW_022145594.1:9795711_9795778	65.37	72.48	21.58	69.37
NW_022145594.1:9796220_9797368	14.48	17.52	7.14	25.53
NW_022145594.1:9797513_9797741	50.0	29.53	18.92	52.06
NW_022145594.1:9885243_9885245	31.0	39.0	27.5	43.0
NW_022145594.1:9885394_9887220	29.44	24.97	16.1	32.51
NW_022145594.1:9894045_9894104	41.05	30.59	17.95	39.64
NW_022145594.1:9896317_9897907	20.36	24.29	6.57	15.91
NW_022145594.1:9903665_9904345	41.45	33.59	10.77	29.32
NW_022145594.1:9912135_9912149	77.71	60.79	64.36	66.43
NW_022145594.1:9928583_9928644	30.89	27.05	23.13	42.64
NW_022145594.1:9936068_9938927	26.94	28.4	10.74	22.67
NW_022145594.1:9955230_9955938	61.33	44.74	16.28	49.06
NW_022145594.1:9957351_9957438	40.03	44.85	11.4	42.24
NW_022145594.1:9968533_9971782	11.94	26.6	6.71	20.56
NW_022145594.1:9974660_9974686	39.19	50.27	21.15	65.12
NW_022145594.1:9975293_9975582	53.78	52.33	25.62	70.39
NW_022145594.1:10042602_10043274	39.24	37.41	21.04	34.29
NW_022145594.1:10043651_10043807	43.75	45.14	25.28	38.13
NW_022145594.1:10047336_10047352	59.56	71.5	22.0	75.44
NW_022145594.1:10047511_10049336	26.79	29.08	18.49	26.98
NW_022145594.1:10084042_10084952	35.0	42.72	11.84	34.19
NW_022145594.1:10098106_10098357	23.33	41.45	13.35	32.63
NW_022145594.1:10159572_10159576	29.5	40.5	26.0	42.5
NW_022145594.1:10160568_10160672	49.57	48.27	47.62	61.71
NW_022145594.1:10161800_10162125	16.25	36.81	29.1	27.74
NW_022145594.1:10162128_10170150	49.4	38.84	10.47	70.58
NW_022145594.1:10202347_10294753	18.59	24.41	9.59	15.46
NW_022145594.1:10459292_10461122	17.29	36.74	5.84	28.09
NW_022145594.1:10490886_10493165	27.61	24.68	7.18	20.64
